bureau_id,sme_id,pull_date,has_bank_account,has_mobile_money,has_loan_account,has_credit_card,has_debit_card,has_internet_banking,n_previous_loans,n_defaults,total_borrowed_usd,current_outstanding_usd,worst_payment_delay_days,uses_informal_lender,uses_friends_family_savings,collateral_type,collateral_value_usd,bureau_score
BUR_MJRAXO5A,SME_03549,2023-08-14,Never had,Never had,Have now,Never had,Never had,Never had,2,1,4907.57,407.37,0.0,No,Sometimes,equipment,262.46,
BUR_TOWOBN00,SME_00385,2021-11-09,Have now,Never had,Never had,Never had,Have now,Never had,2,0,8199.66,0.99,0.0,No,Yes,none,,625.0
BUR_PLYNHS7Y,SME_01242,2020-08-03,Never had,Have now,Never had,Never had,Never had,Never had,3,0,2694.63,1080.24,0.0,No,No,land,2439.46,
BUR_DEHPQ9JM,SME_03970,2022-08-12,Have now,Have now,Never had,Never had,Have now,Never had,3,0,3962.34,1441.71,60.0,No,No,land,22177.47,
BUR_KIR53EP8,SME_03632,2022-10-14,Never had,Have now,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,none,,
BUR_75OJQM45,SME_00413,2023-12-28,Never had,Have now,Never had,Never had,Never had,Never had,4,1,6842.22,2687.64,0.0,No,No,none,,
BUR_TW1SVNBU,SME_02447,2021-06-25,Never had,Have now,Never had,Used to have but don't have now,Never had,Never had,0,0,0.0,0.0,,Sometimes,No,none,,
BUR_9CZYC0TP,SME_00807,2021-10-26,Never had,Have now,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,Sometimes,No,none,,
BUR_78P75GKI,SME_02708,2023-11-02,Have now,Used to have but don't have now,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,Yes,No,none,,566.0
BUR_HS2IJZXJ,SME_01612,2021-03-06,Never had,Never had,Have now,Never had,Never had,Have now,1,0,3393.39,1847.65,60.0,No,No,none,,
BUR_5E4D6RJ1,SME_00461,2020-03-22,Used to have but don't have now,Never had,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,equipment,2045.63,525.0
BUR_K2FGL9R5,SME_04170,2023-04-25,Never had,Never had,Used to have but don't have now,Never had,Have now,Used to have but don't have now,1,0,4976.94,1791.07,0.0,No,No,none,,
BUR_GPXSWA4S,SME_00540,2023-05-27,Never had,Never had,Never had,Never had,Never had,Never had,2,0,8598.24,715.25,0.0,No,No,none,,
BUR_AHVIZ15I,SME_03944,2020-12-25,Never had,Never had,Have now,Never had,Never had,Never had,5,0,2188.91,1537.82,0.0,Sometimes,No,none,,
BUR_K2AE6AQF,SME_00228,2022-10-25,Never had,Have now,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,Sometimes,No,none,,
BUR_WLNYOPGS,SME_02821,2020-04-10,Have now,Have now,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,No,No,guarantor,84437.75,850.0
BUR_JVC3NUNR,SME_03044,2023-03-16,Never had,Never had,Never had,Never had,Never had,Never had,2,0,4021.96,778.49,0.0,No,No,none,,
BUR_3G2DMKXA,SME_04993,2022-02-23,Never had,Never had,Never had,Never had,Never had,Have now,0,0,0.0,0.0,,No,No,land,4020.66,
BUR_Y0B9K6ZN,SME_01541,2021-04-12,Have now,Have now,Never had,Never had,Have now,Never had,6,0,1494.73,115.79,0.0,No,No,inventory,6777.56,738.0
BUR_D7EYF33A,SME_04948,2022-01-15,Never had,Never had,Never had,Never had,Never had,Never had,2,0,4059.73,2782.09,0.0,No,No,none,,
BUR_H8J6T7TU,SME_04825,2022-11-20,Have now,Never had,Never had,Never had,Have now,Have now,2,2,1372.7,774.8,0.0,No,No,land,679.35,507.0
BUR_FND8CARC,SME_01249,2023-09-18,Never had,Never had,Have now,Have now,Never had,Never had,5,1,4623.59,1733.89,0.0,No,No,guarantor,154.1,
BUR_F27ZKW9I,SME_00430,2020-05-08,Never had,Never had,Used to have but don't have now,Never had,Never had,Never had,3,1,1382.54,963.3,0.0,No,No,inventory,9358.66,
BUR_F8RBE4GP,SME_05143,2020-05-30,Never had,Have now,Never had,Never had,Have now,Never had,1,0,1059.49,758.9,0.0,No,No,equipment,19028.28,
BUR_T0K3GEIM,SME_00700,2023-09-13,Never had,Have now,Never had,Have now,Never had,Never had,1,0,1328.75,777.67,0.0,No,No,none,,
BUR_3ZF0JGK0,SME_01699,2022-11-10,Never had,Have now,Never had,Never had,Have now,Never had,3,1,1623.28,1221.28,0.0,Sometimes,Sometimes,none,,
BUR_96ZZOPMJ,SME_03207,2023-01-30,Never had,Have now,Have now,Never had,Never had,Never had,1,0,1769.03,738.77,0.0,No,No,none,,
BUR_8LA8FNCA,SME_00981,2022-09-16,Never had,Never had,Never had,Never had,Never had,Never had,2,1,4871.71,3105.99,0.0,No,No,land,31795.94,
BUR_4QYQZIKS,SME_01080,2023-08-30,Never had,Never had,Never had,Never had,Never had,Never had,1,0,6580.95,4499.89,0.0,No,No,none,,
BUR_0KF3VQJ1,SME_01133,2020-08-06,Used to have but don't have now,Have now,Used to have but don't have now,Never had,Never had,Never had,4,0,872.84,278.11,30.0,Sometimes,No,none,,469.0
BUR_V1PK88H4,SME_01387,2020-09-24,Never had,Never had,Never had,Never had,Never had,Never had,3,4,2116.74,1516.01,30.0,No,Sometimes,guarantor,1458.49,
BUR_AT0K73IN,SME_02888,2021-10-08,Have now,Have now,Never had,Never had,Have now,Never had,1,0,6626.21,1742.49,0.0,No,No,land,7022.34,763.0
BUR_WQACWNZU,SME_02021,2022-02-04,Never had,Used to have but don't have now,Have now,Never had,Never had,Never had,1,1,2757.43,562.68,0.0,No,No,none,,
BUR_D6EP55HP,SME_00825,2023-04-01,Never had,Have now,Never had,Never had,Never had,Never had,3,1,9618.94,7141.7,0.0,No,No,none,,
BUR_8FGEB0D4,SME_03945,2021-05-26,Have now,Have now,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,Sometimes,No,guarantor,716.93,577.0
BUR_S0VJRXG2,SME_02704,2023-06-02,Have now,Have now,Never had,Never had,Have now,Never had,1,1,11897.38,2075.21,0.0,No,No,land,63842.65,
BUR_XE61NHZF,SME_02201,2021-01-13,Have now,Have now,Never had,Never had,Have now,Never had,1,0,6530.61,4069.6,150.0,No,Sometimes,inventory,16150.29,553.0
BUR_AA1IQ8MY,SME_02570,2020-02-10,Never had,Have now,Never had,Never had,Never had,Never had,2,1,2652.89,1301.21,0.0,No,No,equipment,8674.4,
BUR_WKP3HHFQ,SME_00559,2021-02-11,Never had,Never had,Never had,Never had,Never had,Never had,1,0,1469.76,361.1,0.0,Sometimes,No,land,6158.97,
BUR_VUDAJP0Y,SME_02163,2020-11-22,Never had,Never had,Never had,Never had,Never had,Never had,1,0,6732.69,3639.29,0.0,No,No,none,,
BUR_6VE0RRD0,SME_02601,2020-06-21,Never had,Have now,Never had,Never had,Never had,Never had,3,0,1621.72,1096.21,0.0,No,Sometimes,none,,
BUR_CP3S1UJA,SME_04872,2021-03-19,Used to have but don't have now,Never had,Never had,Have now,Never had,Never had,0,0,0.0,0.0,,Sometimes,No,land,14064.31,781.0
BUR_14GGTIO4,SME_01482,2022-10-03,Used to have but don't have now,Have now,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,Sometimes,No,land,3129.1,577.0
BUR_TRWORE5H,SME_00691,2020-10-17,Never had,Have now,Never had,Never had,Never had,Never had,1,0,2265.62,531.65,0.0,No,No,none,,
BUR_XYCZ9Z1W,SME_04803,2021-08-13,Never had,Have now,Never had,Never had,Never had,Used to have but don't have now,3,2,7681.26,135.62,30.0,No,No,none,,
BUR_JBFAPMG4,SME_02812,2022-03-14,Never had,Never had,Have now,Never had,Never had,Never had,1,0,3320.29,390.26,30.0,No,No,none,,
BUR_6S1B1NAI,SME_01693,2022-08-12,Never had,Used to have but don't have now,Never had,Never had,Never had,Never had,3,0,5844.41,3785.03,0.0,No,Sometimes,none,,
BUR_I1YZ0SRG,SME_00585,2023-06-06,Used to have but don't have now,Have now,Never had,Never had,Never had,Never had,3,1,3822.54,630.39,0.0,No,No,none,,850.0
BUR_VQDI2J09,SME_00494,2022-06-16,Have now,Have now,Have now,Never had,Have now,Never had,1,0,12882.27,172.41,0.0,No,No,none,,
BUR_HSMB32IM,SME_03237,2020-05-20,Never had,Never had,Never had,Never had,Never had,Never had,1,0,24255.69,11716.25,0.0,No,No,none,,
BUR_3C2HP63M,SME_00582,2021-12-14,Never had,Have now,Used to have but don't have now,Never had,Never had,Never had,1,0,14013.1,8873.86,0.0,No,No,none,,
BUR_SA98LJDL,SME_01793,2021-10-30,Used to have but don't have now,Have now,Have now,Never had,Have now,Never had,0,0,0.0,0.0,,No,No,equipment,1008.86,707.0
BUR_CE9OC3ZL,SME_01853,2020-10-12,Never had,Have now,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,none,,
BUR_8UV8OGJ6,SME_00639,2022-07-07,Have now,Have now,Never had,Never had,Have now,Never had,1,0,3906.88,598.72,0.0,No,No,land,599.61,450.0
BUR_7LR6POHE,SME_00647,2023-09-25,Never had,Have now,Have now,Never had,Never had,Never had,1,0,8471.89,3924.35,0.0,No,No,none,,
BUR_50PFC1N4,SME_00120,2020-02-16,Have now,Never had,Have now,Never had,Have now,Never had,1,0,1465.05,325.24,0.0,No,No,land,16061.88,513.0
BUR_FMFMETIK,SME_03609,2023-03-29,Have now,Have now,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,No,No,land,27486.0,530.0
BUR_RVEOMM18,SME_01474,2020-11-03,Never had,Never had,Never had,Never had,Never had,Never had,2,1,879.09,368.94,0.0,Sometimes,No,land,5091.75,
BUR_W4AU5A10,SME_00278,2021-11-02,Never had,Have now,Never had,Never had,Never had,Never had,1,0,2434.96,1529.04,0.0,No,No,equipment,6894.18,
BUR_NL9GD39I,SME_03006,2023-04-02,Have now,Have now,Never had,Never had,Have now,Never had,2,0,2036.7,280.31,0.0,No,No,none,,
BUR_163VRJSB,SME_03942,2020-03-01,Have now,Have now,Never had,Never had,Have now,Never had,1,1,879.75,592.91,0.0,No,No,land,273.26,540.0
BUR_1A95CHZY,SME_04015,2022-02-25,Never had,Never had,Never had,Never had,Never had,Never had,1,0,22753.13,754.94,0.0,No,No,land,941.22,
BUR_M2OUS4RZ,SME_00688,2021-04-17,Never had,Have now,Never had,Never had,Never had,Never had,1,1,4594.32,2751.57,0.0,Sometimes,No,guarantor,10711.36,
BUR_J08BLJ9Z,SME_04660,2020-04-09,Never had,Have now,Have now,Never had,Have now,Never had,0,0,0.0,0.0,,No,Sometimes,equipment,4959.08,
BUR_0RLPNXIK,SME_04952,2021-10-02,Never had,Never had,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,none,,
BUR_LUHTL7R4,SME_01804,2020-10-01,Never had,Have now,Never had,Have now,Never had,Never had,1,2,4381.66,685.37,30.0,No,No,none,,
BUR_Z0Q6T836,SME_02615,2020-12-22,Used to have but don't have now,Have now,Never had,Never had,Never had,Never had,2,1,1249.06,408.35,30.0,No,No,none,,476.0
BUR_DWTGJHYB,SME_01404,2020-01-11,Never had,Never had,Never had,Never had,Never had,Never had,3,0,25849.76,8401.29,0.0,No,No,none,,
BUR_L5ZFBIV9,SME_04241,2021-08-04,Never had,Have now,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,Sometimes,No,none,,
BUR_YU3UUMRU,SME_04211,2020-06-03,Never had,Have now,Have now,Never had,Never had,Never had,2,1,980.85,59.29,0.0,No,No,none,,
BUR_TF34H7AW,SME_02674,2023-05-23,Never had,Never had,Never had,Never had,Never had,Never had,1,0,359.4,223.99,0.0,No,No,none,,
BUR_QTF61RBQ,SME_00645,2022-04-29,Never had,Have now,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,Sometimes,No,inventory,25308.67,
BUR_TD5N3L79,SME_00817,2023-05-13,Never had,Have now,Never had,Never had,Never had,Never had,2,0,19199.2,14473.81,0.0,No,No,none,,
BUR_DN0JR7SM,SME_02680,2022-01-12,Never had,Never had,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,No,No,inventory,2633.36,
BUR_HU0ENUII,SME_01350,2020-10-20,Have now,Never had,Never had,Never had,Have now,Never had,2,0,3279.83,1183.22,0.0,No,No,none,,725.0
BUR_W9XWO85I,SME_03457,2020-02-25,Have now,Never had,Never had,Never had,Have now,Used to have but don't have now,0,0,0.0,0.0,,No,Sometimes,inventory,12335.63,821.0
BUR_KF0BHQNZ,SME_00795,2022-05-23,Never had,Have now,Never had,Never had,Have now,Never had,1,0,1327.29,539.37,60.0,No,No,none,,
BUR_3SLF4W8B,SME_00972,2022-02-03,Used to have but don't have now,Have now,Used to have but don't have now,Never had,Never had,Never had,1,0,342.31,60.92,90.0,No,Sometimes,land,4105.11,531.0
BUR_YRM0LBP2,SME_01948,2020-09-19,Have now,Never had,Never had,Never had,Have now,Never had,1,0,2740.03,1364.73,0.0,No,No,land,1145.5,602.0
BUR_D6VIORRH,SME_02744,2022-03-02,Never had,Never had,Never had,Never had,Have now,Never had,4,1,2310.38,1510.44,30.0,No,No,none,,
BUR_1JU6YES4,SME_02734,2020-11-05,Never had,Never had,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,none,,
BUR_69FLQHZE,SME_02590,2021-11-07,Have now,Have now,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,No,No,none,,496.0
BUR_3D2PK9Z8,SME_04758,2020-12-24,Never had,Have now,Never had,Never had,Never had,Never had,3,2,3046.21,1198.59,60.0,No,No,none,,
BUR_Y75IKNED,SME_01207,2022-12-26,Have now,Have now,Have now,Never had,Have now,Never had,0,0,0.0,0.0,,No,Sometimes,none,,589.0
BUR_YHHNYW1Q,SME_03391,2022-08-09,Have now,Have now,Never had,Never had,Have now,Have now,2,0,9790.89,956.54,0.0,No,No,equipment,15079.37,691.0
BUR_O5WFR4XP,SME_03408,2022-02-18,Have now,Never had,Never had,Used to have but don't have now,Have now,Never had,2,1,12019.55,9493.24,0.0,No,No,none,,539.0
BUR_4JCFQWKM,SME_01893,2022-02-17,Never had,Have now,Never had,Have now,Never had,Never had,0,0,0.0,0.0,,No,No,guarantor,796.65,
BUR_FTOJ89PI,SME_04466,2023-02-10,Never had,Have now,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,none,,
BUR_WG76GX39,SME_02279,2021-04-22,Used to have but don't have now,Never had,Never had,Never had,Never had,Never had,1,0,12292.21,5208.8,0.0,Sometimes,No,land,1806.49,631.0
BUR_DDF16GCX,SME_03842,2023-02-20,Never had,Never had,Never had,Never had,Never had,Never had,1,0,5859.21,545.87,0.0,No,No,equipment,4581.95,
BUR_I05JKLQA,SME_02638,2023-11-07,Never had,Have now,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,Sometimes,No,inventory,7560.64,
BUR_4Q6EF0LT,SME_00957,2023-07-19,Never had,Have now,Never had,Never had,Never had,Never had,3,0,40061.74,15695.9,30.0,No,No,none,,
BUR_Y1TUMBET,SME_03357,2020-06-18,Never had,Have now,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,Sometimes,No,none,,
BUR_4OTQPP2B,SME_04799,2022-12-04,Never had,Never had,Never had,Never had,Never had,Have now,3,2,2129.91,1010.46,0.0,Sometimes,Yes,guarantor,13342.7,
BUR_BYR0S0HR,SME_01340,2022-03-20,Never had,Never had,Have now,Have now,Never had,Never had,1,0,4580.13,1779.02,0.0,Sometimes,No,land,4533.4,
BUR_60WC51YE,SME_03311,2023-10-20,Have now,Have now,Never had,Never had,Have now,Never had,3,1,4554.65,3059.56,0.0,No,No,none,,578.0
BUR_Q4BO4SMI,SME_04969,2020-04-13,Have now,Have now,Never had,Never had,Have now,Never had,1,1,742.92,523.9,0.0,No,Sometimes,none,,532.0
BUR_HR2RV0WX,SME_03843,2023-04-18,Used to have but don't have now,Never had,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,land,3856.25,605.0
BUR_4KZ0GPHY,SME_03921,2021-05-03,Never had,Have now,Never had,Never had,Never had,Never had,2,1,8111.71,1282.29,0.0,No,No,none,,
BUR_ALGRAU6E,SME_04260,2022-07-28,Have now,Never had,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,No,No,equipment,2335.42,596.0
BUR_1N3CI5NA,SME_01458,2022-07-06,Have now,Have now,Never had,Never had,Have now,Never had,3,0,6444.25,4943.54,0.0,No,No,none,,662.0
BUR_9GEDXL3T,SME_04561,2020-03-22,Have now,Have now,Never had,Never had,Have now,Never had,1,0,689.82,534.26,0.0,No,No,inventory,7115.6,597.0
BUR_K7CZ5MEZ,SME_01703,2021-08-27,Never had,Have now,Never had,Never had,Never had,Never had,2,0,3502.0,2473.02,30.0,No,No,land,10273.58,
BUR_NA5EXWWA,SME_00265,2022-10-15,Have now,Never had,Never had,Never had,Have now,Never had,3,0,22043.14,316.2,60.0,No,No,none,,595.0
BUR_32BXT6F4,SME_04160,2021-01-01,Have now,Never had,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,No,No,equipment,10380.95,524.0
BUR_DS6ALIXJ,SME_03414,2023-02-16,Have now,Have now,Have now,Never had,Have now,Never had,1,0,6351.35,2571.41,0.0,No,No,land,221.09,582.0
BUR_J4CA2JIV,SME_03773,2020-10-20,Never had,Never had,Never had,Have now,Never had,Never had,1,0,1323.17,369.01,180.0,Sometimes,No,none,,
BUR_8LC3482P,SME_00022,2021-07-07,Never had,Never had,Have now,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,land,6968.06,
BUR_TDPBD7CZ,SME_03775,2022-12-11,Have now,Have now,Never had,Never had,Have now,Never had,4,2,3047.2,551.49,0.0,No,No,land,3126.73,459.0
BUR_ZQEX1V4X,SME_00842,2023-10-30,Never had,Never had,Never had,Never had,Never had,Never had,1,1,6653.19,4368.73,0.0,Sometimes,No,land,1101.77,
BUR_CGFHM4GY,SME_02943,2020-03-16,Have now,Never had,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,No,No,none,,824.0
BUR_BS0WQCBX,SME_04989,2022-08-03,Never had,Have now,Never had,Never had,Never had,Never had,3,1,2295.29,1321.46,60.0,No,Yes,none,,
BUR_T7WKC3A7,SME_00675,2023-02-09,Never had,Have now,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,equipment,1632.02,
BUR_SFLN6KXD,SME_04448,2023-06-10,Never had,Never had,Never had,Have now,Have now,Never had,1,0,5800.37,408.76,60.0,Sometimes,No,equipment,12563.69,
BUR_F7ZBZKXX,SME_03822,2021-10-10,Never had,Have now,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,Sometimes,No,inventory,559.98,
BUR_TZJ1T53M,SME_04601,2023-12-15,Have now,Never had,Never had,Never had,Have now,Never had,2,0,14776.98,2358.39,30.0,No,No,inventory,3571.16,
BUR_VITSZGVM,SME_03881,2021-10-09,Never had,Never had,Never had,Never had,Never had,Never had,2,0,4074.85,1130.6,30.0,No,No,land,236.02,
BUR_GGVQATVC,SME_00201,2021-12-13,Have now,Have now,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,No,No,none,,629.0
BUR_8V2XBA54,SME_03819,2023-07-24,Never had,Never had,Never had,Never had,Never had,Never had,1,0,4556.48,1911.6,0.0,No,Sometimes,none,,
BUR_BFR3DQD9,SME_02856,2023-04-06,Have now,Never had,Never had,Never had,Have now,Never had,2,0,5045.37,1273.87,0.0,No,Yes,none,,599.0
BUR_TIIME6TQ,SME_04892,2023-04-23,Have now,Have now,Never had,Never had,Have now,Never had,3,2,5354.69,4088.81,0.0,Sometimes,Sometimes,none,,394.0
BUR_8R5LM3K4,SME_00963,2023-03-17,Have now,Have now,Used to have but don't have now,Never had,Have now,Never had,1,0,10636.21,2060.87,0.0,Sometimes,No,land,50697.59,528.0
BUR_LUBU88E7,SME_03382,2022-08-08,Never had,Have now,Never had,Never had,Have now,Never had,2,0,3653.74,2288.08,0.0,No,No,none,,
BUR_7316MQET,SME_02290,2022-10-21,Never had,Never had,Never had,Never had,Never had,Never had,1,1,1529.78,808.35,30.0,No,No,none,,
BUR_214Z23ZF,SME_05027,2022-10-19,Never had,Have now,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,equipment,100.0,
BUR_4F6ZBT38,SME_02944,2020-01-05,Never had,Have now,Used to have but don't have now,Never had,Never had,Never had,1,0,15700.3,1803.91,0.0,No,No,none,,
BUR_6T6CX7BT,SME_01831,2022-03-11,Never had,Have now,Used to have but don't have now,Never had,Have now,Never had,2,0,2318.37,877.8,30.0,Yes,No,inventory,23794.37,
BUR_4MUTW3RM,SME_03154,2022-02-04,Have now,Have now,Never had,Never had,Have now,Never had,1,0,2732.35,511.97,0.0,Sometimes,Sometimes,equipment,807.35,622.0
BUR_KJHPB80Q,SME_04196,2023-01-29,Never had,Never had,Never had,Never had,Never had,Used to have but don't have now,0,0,0.0,0.0,,No,No,none,,
BUR_O34R4LY5,SME_03735,2022-12-31,Never had,Have now,Never had,Never had,Have now,Never had,1,0,1069.75,192.91,0.0,No,No,none,,
BUR_1ZFZN34M,SME_02754,2020-08-20,Have now,Have now,Never had,Never had,Have now,Have now,1,0,7327.18,1985.13,0.0,No,Yes,none,,641.0
BUR_N3VC72GW,SME_03108,2021-06-22,Never had,Never had,Never had,Never had,Never had,Never had,5,6,15787.79,7123.27,0.0,No,No,inventory,918.08,
BUR_ZH25RY2R,SME_01322,2023-08-12,Never had,Never had,Never had,Never had,Never had,Never had,2,0,2577.1,1405.29,60.0,Sometimes,No,none,,
BUR_31RPBFNV,SME_02713,2021-11-25,Have now,Have now,Have now,Never had,Have now,Never had,3,1,2833.98,393.58,0.0,Sometimes,Sometimes,equipment,3929.93,600.0
BUR_4BCVQHKP,SME_00829,2021-03-05,Have now,Have now,Never had,Never had,Have now,Never had,1,0,603.03,440.63,30.0,No,Sometimes,land,16908.33,582.0
BUR_EFZ9WZF0,SME_01305,2022-05-20,Never had,Have now,Never had,Never had,Never had,Never had,3,0,5586.9,1108.18,0.0,No,No,none,,
BUR_FCB985Q4,SME_02589,2021-04-28,Never had,Never had,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,guarantor,1240.45,
BUR_WF0PJ82S,SME_04845,2022-02-16,Have now,Have now,Never had,Never had,Have now,Never had,1,0,7308.74,4580.86,0.0,No,No,inventory,529.21,785.0
BUR_7LYQYHYG,SME_01579,2022-01-27,Never had,Have now,Never had,Never had,Never had,Never had,1,0,1379.33,899.47,0.0,No,No,inventory,876.39,
BUR_2EDCR7E5,SME_01700,2021-03-25,Never had,Have now,Never had,Used to have but don't have now,Never had,Never had,4,0,25282.96,14316.77,0.0,No,Sometimes,none,,
BUR_NU2XETH9,SME_02361,2023-06-07,Never had,Have now,Never had,Never had,Never had,Never had,0,0,0.0,0.0,,No,No,inventory,2203.33,
BUR_GP7UR9JC,SME_02293,2023-02-08,Never had,Have now,Have now,Never had,Never had,Never had,1,0,12054.25,3761.58,0.0,No,No,none,,
BUR_AOKTZIQW,SME_03809,2022-08-11,Have now,Never had,Never had,Never had,Have now,Never had,2,0,7582.06,2177.73,0.0,No,No,inventory,1319.75,522.0
BUR_MPNH3116,SME_04120,2022-07-20,Never had,Used to have but don't have now,Never had,Never had,Never had,Never had,1,0,21153.57,538.91,0.0,Sometimes,No,inventory,100.0,
BUR_WVJYAITQ,SME_02027,2020-10-31,Never had,Have now,Never had,Never had,Never had,Never had,1,1,2585.31,61.43,30.0,No,No,land,1983.03,
BUR_NT8EKENG,SME_02136,2022-10-18,Used to have but don't have now,Never had,Used to have but don't have now,Never had,Never had,Never had,0,0,0.0,0.0,,No,Sometimes,land,2458.85,558.0
BUR_URWMTEPT,SME_05031,2021-08-13,Never had,Never had,Never had,Never had,Never had,Never had,1,0,3936.55,2757.24,0.0,No,No,none,,
BUR_RBEUNZFV,SME_01751,2020-12-16,Have now,Have now,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,No,No,none,,597.0
BUR_C7G7M9B6,SME_03916,2023-03-11,Used to have but don't have now,Used to have but don't have now,Never had,Never had,Never had,Never had,2,0,6726.81,860.07,30.0,No,No,none,,597.0
BUR_ZYKNM288,SME_04925,2023-02-06,Have now,Never had,Never had,Never had,Have now,Never had,0,0,0.0,0.0,,No,No,inventory,1671.53,656.0
