interaction_id,sme_id,product_id,interaction_type,interaction_date,amount_requested_usd,amount_approved_usd,satisfaction_score,repayment_rate_pct,reason_rejection,channel
4651,SME_00939,2,completed,2014-08-08,423.02,392.79,5.0,91.5,,branch
4652,SME_00940,6,application,2009-07-02,,,,,,branch
4653,SME_00940,6,approved,2009-07-12,,,,,,branch
4654,SME_00941,4,inquiry,2010-10-17,,,,,,partner
4655,SME_00942,1,rejected,2020-11-07,1333.74,,,,documentation_missing,mobile_app
4656,SME_00942,2,application,2021-03-16,1317.75,,,,,branch
4657,SME_00942,2,approved,2021-03-20,1317.75,1042.33,,,,branch
4658,SME_00942,2,completed,2022-03-18,1317.75,1042.33,5.0,85.3,,branch
4659,SME_00943,6,application,2012-05-17,,,,,,branch
4660,SME_00943,6,approved,2012-05-29,,,,,,branch
4661,SME_00943,6,completed,2012-06-18,,,,,,branch
4662,SME_00944,4,application,2020-09-03,,,,,,branch
4663,SME_00944,4,approved,2020-09-04,,,,,,branch
4664,SME_00944,4,completed,2020-10-21,,,5.0,,,branch
4665,SME_00945,5,application,2019-04-29,,,,,,branch
4666,SME_00945,5,approved,2019-05-12,,,,,,branch
4667,SME_00945,5,completed,2019-07-06,,,4.0,,,branch
4668,SME_00945,8,application,2022-10-16,5901.31,,,,,mobile_app
4669,SME_00945,8,approved,2022-10-27,5901.31,4870.38,,,,mobile_app
4670,SME_00945,8,completed,2023-01-26,5901.31,4870.38,4.0,87.4,,mobile_app
4671,SME_00946,1,application,2012-03-09,717.96,,,,,branch
4672,SME_00946,1,approved,2012-03-14,717.96,624.66,,,,branch
4673,SME_00946,1,completed,2012-08-09,717.96,624.66,5.0,94.6,,branch
4674,SME_00946,3,rejected,2012-06-29,,,,,no_collateral,partner
4675,SME_00946,4,application,2012-11-28,,,,,,agent
4676,SME_00946,4,approved,2012-12-04,,,,,,agent
4677,SME_00946,7,application,2013-08-24,1387.67,,,,,mobile_app
4678,SME_00946,7,approved,2013-09-01,1387.67,1075.43,,,,mobile_app
4679,SME_00946,7,completed,2014-01-21,1387.67,1075.43,3.0,93.5,,mobile_app
4680,SME_00947,1,rejected,2014-01-26,427.31,,,,documentation_missing,partner
4681,SME_00947,2,inquiry,2013-06-10,,,,,,agent
4682,SME_00947,5,application,2017-07-28,,,,,,mobile_app
4683,SME_00947,5,approved,2017-07-30,,,,,,mobile_app
4684,SME_00947,5,completed,2017-08-31,,,3.0,,,mobile_app
4685,SME_00948,2,application,2022-12-20,954.74,,,,,partner
4686,SME_00948,2,approved,2022-12-25,954.74,934.5,,,,partner
4687,SME_00948,2,completed,2024-01-16,954.74,1097.7958954103037,3.0,91.0,,partner
4688,SME_00948,5,application,2022-11-12,,,,,,mobile_app
4689,SME_00948,5,approved,2022-11-17,,,,,,mobile_app
4690,SME_00948,5,completed,2022-12-19,,,5.0,,,mobile_app
4691,SME_00948,6,application,2023-03-23,,,,,,agent
4692,SME_00948,6,approved,2023-03-29,,,,,,agent
4693,SME_00948,6,completed,2023-05-09,,,5.0,,,agent
4694,SME_00949,1,application,2021-11-26,2251.41,,,,,mobile_app
4695,SME_00949,1,approved,2021-11-30,2251.41,2155.81,,,,mobile_app
4696,SME_00949,1,completed,2022-11-02,2251.41,2155.81,4.0,94.3,,mobile_app
4697,SME_00949,2,application,2023-03-12,1138.17,,,,,mobile_app
4698,SME_00949,2,approved,2023-03-20,1138.17,1114.54,,,,mobile_app
4699,SME_00949,2,completed,2023-07-10,1138.17,1114.54,3.0,91.1,,mobile_app
4700,SME_00951,5,inquiry,2018-03-05,,,,,,mobile_app
4701,SME_00952,6,rejected,2023-04-29,,,,,sector_not_eligible,branch
4702,SME_00952,7,rejected,2021-04-23,245.87,,,,sector_not_eligible,branch
4703,SME_00953,1,inquiry,2013-02-22,,,,,,agent
4704,SME_00953,4,application,2012-04-27,,,,,,branch
4705,SME_00953,4,approved,2012-05-10,,,,,,branch
4706,SME_00953,4,completed,2012-09-30,,,5.0,,,branch
4707,SME_00953,5,inquiry,2013-04-21,,,,,,agent
4708,SME_00953,6,application,2016-05-21,,,,,,mobile_app
4709,SME_00953,6,approved,2016-05-25,,,,,,mobile_app
4710,SME_00953,6,completed,2016-07-17,,,5.0,,,mobile_app
4711,SME_00954,1,rejected,2018-07-09,283.01,,,,sector_not_eligible,branch
4712,SME_00954,3,application,2016-03-11,,,,,,partner
4713,SME_00954,3,approved,2016-03-21,,,,,,partner
4714,SME_00954,3,completed,2016-06-18,,,4.0,,,partner
4715,SME_00954,8,application,2017-03-10,1838.33,,,,,partner
4716,SME_00954,8,approved,2017-03-18,1838.33,1287.43,,,,partner
4717,SME_00954,8,completed,2017-05-12,1838.33,1287.43,5.0,86.3,,partner
4718,SME_00955,1,application,2020-07-19,2640.16,,,,,branch
4719,SME_00955,1,approved,2020-07-20,2640.16,2340.58,,,,branch
4720,SME_00955,1,completed,2021-07-17,2640.16,2340.58,4.0,93.9,,branch
4721,SME_00955,7,inquiry,2017-01-17,,,,,,mobile_app
4722,SME_00956,1,application,2026-12-27,156.19,,,,,agent
4723,SME_00956,1,approved,2027-01-06,156.19,142.02,,,,agent
4724,SME_00958,6,application,2023-01-14,,,,,,mobile_app
4725,SME_00958,6,approved,2023-01-25,,,,,,mobile_app
4726,SME_00958,8,application,2022-12-09,685.47,,,,,mobile_app
4727,SME_00958,8,approved,2022-12-17,685.47,679.35,,,,mobile_app
4728,SME_00958,8,completed,2023-07-04,685.47,679.35,3.0,91.0,,mobile_app
4729,SME_00959,1,application,2017-09-18,2955.11,,,,,mobile_app
4730,SME_00959,1,approved,2017-09-27,2955.11,2306.97,,,,mobile_app
4731,SME_00959,1,completed,2018-03-03,2955.11,2306.97,3.0,88.6,,mobile_app
4732,SME_00959,2,rejected,2015-01-16,1235.11,,,,insufficient_revenue,branch
4733,SME_00959,6,rejected,2015-10-02,,,,,sector_not_eligible,agent
4734,SME_00959,7,rejected,2014-07-16,1863.15,,,,no_collateral,agent
4735,SME_00960,1,rejected,2007-04-29,1520.64,,,,documentation_missing,branch
4736,SME_00960,4,rejected,2007-06-04,,,,,documentation_missing,branch
4737,SME_00961,4,rejected,2017-09-30,,,,,documentation_missing,branch
4738,SME_00962,1,application,2026-03-28,1328.3,,,,,agent
4739,SME_00962,1,approved,2026-04-08,1328.3,1287.34,,,,agent
4740,SME_00962,1,defaulted,2026-09-22,1328.3,1287.34,2.0,30.6,,agent
4741,SME_00962,3,application,2025-07-17,,,,,,branch
4742,SME_00962,3,approved,2025-07-28,,,,,,branch
4743,SME_00962,6,rejected,2025-08-02,,,,,insufficient_revenue,branch
4744,SME_00963,1,application,2015-01-29,514.27,,,,,agent
4745,SME_00963,1,approved,2015-02-06,514.27,454.25,,,,agent
4746,SME_00963,1,completed,2015-05-17,514.27,454.25,4.0,90.6,,agent
4747,SME_00963,2,rejected,2014-01-07,1861.75,,,,no_collateral,partner
4748,SME_00963,6,inquiry,2013-06-08,,,,,,mobile_app
4749,SME_00965,5,rejected,2023-08-20,,,,,insufficient_revenue,mobile_app
4750,SME_00966,4,rejected,2022-11-06,,,,,no_collateral,branch
4751,SME_00966,5,application,2025-02-19,,,,,,branch
4752,SME_00966,5,approved,2025-02-25,,,,,,branch
4753,SME_00966,5,completed,2025-05-09,,,5.0,,,branch
4754,SME_00966,6,application,2025-12-03,,,,,,mobile_app
4755,SME_00966,6,approved,2025-12-06,,,,,,mobile_app
4756,SME_00966,6,completed,2026-03-30,,,5.0,,,mobile_app
4757,SME_00966,8,application,2025-06-28,920.16,,,,,mobile_app
4758,SME_00966,8,approved,2025-07-10,920.16,889.1,,,,mobile_app
4759,SME_00966,8,completed,2026-07-26,920.16,889.1,5.0,97.4,,mobile_app
4760,SME_00967,6,application,2015-01-31,,,,,,mobile_app
4761,SME_00967,6,approved,2015-02-03,,,,,,mobile_app
4762,SME_00968,1,application,2021-12-21,7453.49,,,,,agent
4763,SME_00968,1,approved,2021-12-25,7453.49,6750.7,,,,agent
4764,SME_00968,2,application,2020-06-02,510.14,,,,,mobile_app
4765,SME_00968,2,approved,2020-06-15,510.14,366.06,,,,mobile_app
4766,SME_00968,2,completed,2021-04-27,510.14,366.06,5.0,93.0,,mobile_app
4767,SME_00969,1,application,2017-08-16,3725.49,,,,,mobile_app
4768,SME_00969,1,approved,2017-08-24,3725.49,3512.14,,,,mobile_app
4769,SME_00969,1,completed,2018-01-09,3725.49,3512.14,4.0,95.7,,mobile_app
4770,SME_00969,8,rejected,2017-09-25,2395.69,,,,insufficient_revenue,mobile_app
4771,SME_00970,2,rejected,2017-04-09,452.52,,,,no_collateral,mobile_app
4772,SME_00970,4,application,2019-11-01,,,,,,branch
4773,SME_00970,4,approved,2019-11-07,,,,,,branch
4774,SME_00970,4,completed,2020-04-23,,,5.0,,,branch
4775,SME_00970,6,application,2019-03-10,,,,,,branch
4776,SME_00970,6,approved,2019-03-19,,,,,,branch
4777,SME_00970,6,defaulted,2019-05-31,,,1.0,,,branch
4778,SME_00971,2,application,2018-08-28,5491.11,,,,,agent
4779,SME_00971,2,approved,2018-09-03,5491.11,5490.0,,,,agent
4780,SME_00971,2,completed,2018-11-05,5491.11,6466.0714554194465,3.0,90.7,,agent
4781,SME_00971,3,application,2018-03-15,,,,,,branch
4782,SME_00971,3,approved,2018-03-25,,,,,,branch
4783,SME_00971,3,completed,2018-04-18,,,4.0,,,branch
4784,SME_00971,6,application,2018-06-01,,,,,,branch
4785,SME_00971,6,approved,2018-06-06,,,,,,branch
4786,SME_00971,6,completed,2018-11-26,,,5.0,,,branch
4787,SME_00972,1,application,2012-12-29,1379.77,,,,,agent
4788,SME_00972,1,approved,2013-01-10,1379.77,1041.7,,,,agent
4789,SME_00972,3,application,2012-06-05,,,,,,mobile_app
4790,SME_00972,3,approved,2012-06-15,,,,,,mobile_app
4791,SME_00972,3,completed,2012-07-30,,,4.0,,,mobile_app
4792,SME_00973,6,application,2013-06-14,,,,,,agent
4793,SME_00973,6,approved,2013-06-26,,,,,,agent
4794,SME_00974,1,rejected,2005-12-03,2517.94,,,,sector_not_eligible,branch
4795,SME_00974,5,application,2006-01-24,,,,,,branch
4796,SME_00974,5,approved,2006-02-06,,,,,,branch
4797,SME_00974,6,inquiry,2005-12-16,,,,,,branch
4798,SME_00975,6,rejected,2022-09-28,,,,,insufficient_revenue,agent
4799,SME_00976,3,application,2010-03-04,,,,,,mobile_app
4800,SME_00976,3,approved,2010-03-14,,,,,,mobile_app
4801,SME_00976,3,completed,2010-08-15,,,4.0,,,mobile_app
4802,SME_00976,4,rejected,2010-04-07,,,,,poor_credit_history,partner
4803,SME_00976,5,application,2012-12-20,,,,,,mobile_app
4804,SME_00976,5,approved,2013-01-02,,,,,,mobile_app
4805,SME_00976,5,completed,2013-03-24,,,5.0,,,mobile_app
4806,SME_00977,3,rejected,2017-08-19,,,,,sector_not_eligible,agent
4807,SME_00977,4,application,2017-04-09,,,,,,branch
4808,SME_00977,4,approved,2017-04-16,,,,,,branch
4809,SME_00977,4,completed,2017-05-09,,,5.0,,,branch
4810,SME_00977,6,application,2018-03-31,,,,,,mobile_app
4811,SME_00977,6,approved,2018-04-03,,,,,,mobile_app
4812,SME_00977,6,completed,2018-07-21,,,5.0,,,mobile_app
4813,SME_00977,7,inquiry,2019-01-24,,,,,,partner
4814,SME_00978,1,inquiry,2018-05-15,,,,,,agent
4815,SME_00978,2,application,2019-04-26,10567.78,,,,,branch
4816,SME_00978,2,approved,2019-04-30,10567.78,8569.13,,,,branch
4817,SME_00978,3,rejected,2018-12-03,,,,,poor_credit_history,branch
4818,SME_00978,4,rejected,2018-03-12,,,,,insufficient_revenue,mobile_app
4819,SME_00978,6,application,2019-05-25,,,,,,mobile_app
4820,SME_00978,6,approved,2019-05-27,,,,,,mobile_app
4821,SME_00978,6,completed,2019-08-16,,,4.0,,,mobile_app
4822,SME_00979,2,rejected,2020-07-01,592.6,,,,no_collateral,branch
4823,SME_00979,3,application,2021-11-24,,,,,,agent
4824,SME_00979,3,approved,2021-12-05,,,,,,agent
4825,SME_00979,4,application,2019-07-19,,,,,,branch
4826,SME_00979,4,approved,2019-07-28,,,,,,branch
4827,SME_00980,1,application,2022-08-17,23102.47,,,,,branch
4828,SME_00980,1,approved,2022-08-18,23102.47,16985.17,,,,branch
4829,SME_00980,1,completed,2023-05-24,23102.47,16985.17,4.0,93.6,,branch
4830,SME_00980,6,rejected,2022-07-30,,,,,no_collateral,mobile_app
4831,SME_00981,4,rejected,2023-01-05,,,,,sector_not_eligible,agent
4832,SME_00982,1,application,2006-05-01,401.16,,,,,mobile_app
4833,SME_00982,1,approved,2006-05-12,401.16,333.98,,,,mobile_app
4834,SME_00982,1,completed,2006-08-07,401.16,333.98,4.0,95.8,,mobile_app
4835,SME_00982,6,application,2008-06-27,,,,,,mobile_app
4836,SME_00982,6,approved,2008-07-08,,,,,,mobile_app
4837,SME_00982,6,completed,2008-09-21,,,4.0,,,mobile_app
4838,SME_00983,2,application,2021-02-11,1713.89,,,,,branch
4839,SME_00983,2,approved,2021-02-23,1713.89,1334.88,,,,branch
4840,SME_00983,2,completed,2022-02-02,1713.89,1334.88,4.0,99.2,,branch
4841,SME_00983,3,application,2022-01-03,,,,,,partner
4842,SME_00983,3,approved,2022-01-05,,,,,,partner
4843,SME_00983,3,completed,2022-04-23,,,5.0,,,partner
4844,SME_00983,4,rejected,2021-09-13,,,,,poor_credit_history,branch
4845,SME_00983,6,rejected,2020-04-19,,,,,insufficient_revenue,branch
4846,SME_00984,4,application,2013-07-06,,,,,,agent
4847,SME_00984,4,approved,2013-07-13,,,,,,agent
4848,SME_00984,6,application,2011-07-18,,,,,,branch
4849,SME_00984,6,approved,2011-07-29,,,,,,branch
4850,SME_00985,5,application,2020-04-27,,,,,,mobile_app
4851,SME_00985,5,approved,2020-05-10,,,,,,mobile_app
4852,SME_00985,5,completed,2020-10-05,,,,,,mobile_app
4853,SME_00986,1,application,2020-09-23,720.0,,,,,branch
4854,SME_00986,1,approved,2020-10-05,720.0,642.88,,,,branch
4855,SME_00986,1,completed,2021-09-17,720.0,642.88,,85.4,,branch
4856,SME_00986,6,application,2020-04-21,,,,,,branch
4857,SME_00986,6,approved,2020-05-01,,,,,,branch
4858,SME_00986,6,completed,2020-06-29,,,4.0,,,branch
4859,SME_00987,1,application,2010-08-01,2077.12,,,,,agent
4860,SME_00987,1,approved,2010-08-06,2077.12,1861.4,,,,agent
4861,SME_00987,1,completed,2011-08-07,2077.12,1861.4,3.0,91.2,,agent
4862,SME_00987,2,application,2009-05-14,3132.49,,,,,branch
4863,SME_00987,2,approved,2009-05-26,3132.49,2866.12,,,,branch
4864,SME_00987,2,completed,2010-03-10,3132.49,2866.12,3.0,100.0,,branch
4865,SME_00987,5,rejected,2006-07-17,,,,,no_collateral,branch
4866,SME_00987,8,application,2009-09-27,1798.19,,,,,branch
4867,SME_00987,8,approved,2009-10-01,1798.19,1339.14,,,,branch
4868,SME_00987,8,completed,2010-04-26,1798.19,1339.14,5.0,88.8,,branch
4869,SME_00988,2,rejected,2012-01-19,1184.07,,,,documentation_missing,branch
4870,SME_00988,4,application,2011-12-02,,,,,,mobile_app
4871,SME_00988,4,approved,2011-12-08,,,,,,mobile_app
4872,SME_00988,6,application,2010-03-21,,,,,,agent
4873,SME_00988,6,approved,2010-03-28,,,,,,agent
4874,SME_00988,6,completed,2010-07-31,,,5.0,,,agent
4875,SME_00989,1,rejected,2023-03-10,7044.18,,,,insufficient_revenue,branch
4876,SME_00989,3,inquiry,2021-08-30,,,,,,branch
4877,SME_00989,5,application,2026-04-11,,,,,,mobile_app
4878,SME_00989,5,approved,2026-04-22,,,,,,mobile_app
4879,SME_00989,5,completed,2026-07-25,,,3.0,,,mobile_app
4880,SME_00989,6,application,2023-10-19,,,,,,mobile_app
4881,SME_00989,6,approved,2023-10-30,,,,,,mobile_app
4882,SME_00989,6,completed,2024-02-08,,,5.0,,,mobile_app
4883,SME_00989,7,application,2021-08-21,668.5,,,,,mobile_app
4884,SME_00989,7,approved,2021-08-28,668.5,582.03,,,,mobile_app
4885,SME_00989,7,completed,2022-07-30,668.5,582.03,4.0,92.0,,mobile_app
4886,SME_00990,6,application,2011-02-20,,,,,,branch
4887,SME_00990,6,approved,2011-03-01,,,,,,branch
4888,SME_00990,6,completed,2011-06-24,,,5.0,,,branch
4889,SME_00991,5,inquiry,2009-11-20,,,,,,branch
4890,SME_00991,7,rejected,2009-08-30,424.82,,,,documentation_missing,branch
4891,SME_00992,2,application,2007-10-08,2911.31,,,,,branch
4892,SME_00992,2,approved,2007-10-20,2911.31,2129.42,,,,branch
4893,SME_00992,2,completed,2008-07-30,2911.31,2129.42,3.0,97.0,,branch
4894,SME_00992,5,application,2009-05-05,,,,,,mobile_app
4895,SME_00992,5,approved,2009-05-18,,,,,,mobile_app
4896,SME_00992,5,completed,2009-08-30,,,3.0,,,mobile_app
4897,SME_00992,8,inquiry,2007-10-06,,,,,,agent
4898,SME_00994,1,inquiry,2016-12-28,,,,,,branch
4899,SME_00994,4,application,2017-08-17,,,,,,mobile_app
4900,SME_00994,4,approved,2017-08-23,,,,,,mobile_app
4901,SME_00994,4,completed,2017-10-16,,,4.0,,,mobile_app
4902,SME_00994,6,application,2020-06-03,,,,,,branch
4903,SME_00994,6,approved,2020-06-12,,,,,,branch
4904,SME_00994,6,completed,2020-07-08,,,3.0,,,branch
4905,SME_00995,1,rejected,2020-07-06,417.99,,,,sector_not_eligible,mobile_app
4906,SME_00995,4,rejected,2022-07-21,,,,,documentation_missing,mobile_app
4907,SME_00996,1,application,2019-06-22,621.67,,,,,mobile_app
4908,SME_00996,1,approved,2019-06-28,621.67,472.23,,,,mobile_app
4909,SME_00996,8,application,2015-08-28,13770.98,,,,,partner
4910,SME_00996,8,approved,2017-01-27,13770.98,10678.46,,,,partner
4911,SME_00996,8,completed,2017-12-01,13770.98,10678.46,5.0,90.1,,partner
4912,SME_00997,1,application,2011-01-21,804.25,,,,,branch
4913,SME_00997,1,approved,2011-01-26,804.25,747.65,,,,branch
4914,SME_00997,1,completed,2011-05-03,804.25,747.65,4.0,87.2,,branch
4915,SME_00997,6,rejected,2011-08-03,,,,,insufficient_revenue,branch
4916,SME_00998,2,application,2024-04-27,261.13,,,,,mobile_app
4917,SME_00998,2,approved,2024-05-03,261.13,229.8,,,,mobile_app
4918,SME_00998,2,completed,2024-07-03,261.13,229.8,4.0,99.0,,mobile_app
4919,SME_00998,4,application,2025-04-07,,,,,,branch
4920,SME_00998,4,approved,2020-05-13,,,,,,branch
4921,SME_00998,6,inquiry,2021-08-29,,,,,,agent
4922,SME_00999,1,application,2013-02-02,8283.42,,,,,branch
4923,SME_00999,1,approved,2013-02-15,8283.42,6861.14,,,,branch
4924,SME_00999,1,completed,2013-07-17,8283.42,6861.14,,93.0,,branch
4925,SME_00999,2,application,2014-01-19,913.87,,,,,branch
4926,SME_00999,2,approved,2014-01-21,913.87,673.74,,,,branch
4927,SME_00999,2,completed,2014-12-26,913.87,673.74,4.0,95.8,,branch
4928,SME_00999,7,application,2012-01-18,1654.04,,,,,partner
4929,SME_00999,7,approved,2012-01-19,1654.04,1596.56,,,,partner
4930,SME_00999,7,completed,2012-09-01,1654.04,1596.56,4.0,94.4,,partner
4931,SME_01000,4,application,2011-04-07,,,,,,branch
4932,SME_01000,4,approved,2011-04-18,,,,,,branch
4933,SME_01000,4,completed,2011-09-12,,,4.0,,,branch
4934,SME_01001,1,application,2016-11-07,1750.69,,,,,branch
4935,SME_01001,1,approved,2016-11-20,1750.69,1713.89,,,,branch
4936,SME_01001,1,completed,2017-05-26,1750.69,1713.89,5.0,88.4,,branch
4937,SME_01001,6,application,2017-09-28,,,,,,branch
4938,SME_01001,6,approved,2017-10-05,,,,,,branch
4939,SME_01001,6,completed,2018-03-03,,,5.0,,,branch
4940,SME_01001,8,rejected,2015-11-25,7305.98,,,,no_collateral,branch
4941,SME_01002,1,inquiry,2007-05-06,,,,,,mobile_app
4942,SME_01002,6,application,2007-12-20,,,,,,branch
4943,SME_01002,6,approved,2007-12-26,,,,,,branch
4944,SME_01002,6,completed,2008-04-16,,,4.0,,,branch
4945,SME_01002,8,application,2008-09-13,1606.51,,,,,mobile_app
4946,SME_01002,8,approved,2008-09-26,1606.51,1302.78,,,,mobile_app
4947,SME_01002,8,completed,2009-10-02,1606.51,1302.78,4.0,93.5,,mobile_app
4948,SME_01003,1,application,2012-05-23,4210.59,,,,,mobile_app
4949,SME_01003,1,approved,2012-06-05,4210.59,3607.33,,,,mobile_app
4950,SME_01003,1,completed,2012-11-26,4210.59,3607.33,4.0,93.9,,mobile_app
4951,SME_01003,3,inquiry,2013-03-06,,,,,,mobile_app
4952,SME_01003,4,application,2012-07-20,,,,,,mobile_app
4953,SME_01003,4,approved,2012-07-21,,,,,,mobile_app
4954,SME_01003,4,completed,2012-10-29,,,4.0,,,mobile_app
4955,SME_01003,6,application,2011-11-19,,,,,,partner
4956,SME_01003,6,approved,2011-11-22,,,,,,partner
4957,SME_01003,6,completed,2012-03-13,,,,,,partner
4958,SME_01004,6,application,2023-01-26,,,,,,agent
4959,SME_01004,6,approved,2023-02-05,,,,,,agent
4960,SME_01004,6,completed,2023-04-23,,,4.0,,,agent
4961,SME_01004,8,application,2020-01-01,836.76,,,,,mobile_app
4962,SME_01004,8,approved,2020-01-13,836.76,785.85,,,,mobile_app
4963,SME_01004,8,completed,2020-06-14,836.76,785.85,5.0,95.0,,mobile_app
4964,SME_01005,5,application,2017-12-22,,,,,,branch
4965,SME_01005,5,approved,2018-01-03,,,,,,branch
4966,SME_01005,6,application,2017-08-18,,,,,,mobile_app
4967,SME_01005,6,approved,2017-08-28,,,,,,mobile_app
4968,SME_01005,8,rejected,2016-08-22,18773.37,,,,insufficient_revenue,partner
4969,SME_01006,2,application,2025-04-07,9305.03,,,,,mobile_app
4970,SME_01006,2,approved,2025-04-08,9305.03,6766.42,,,,mobile_app
4971,SME_01006,6,application,2025-06-19,,,,,,agent
4972,SME_01006,6,approved,2025-06-27,,,,,,agent
4973,SME_01006,6,completed,2025-12-01,,,5.0,,,agent
4974,SME_01007,1,inquiry,2019-09-03,,,,,,branch
4975,SME_01007,5,inquiry,2020-11-30,,,,,,branch
4976,SME_01007,6,application,2020-12-27,,,,,,agent
4977,SME_01007,6,approved,2021-01-03,,,,,,agent
4978,SME_01007,6,completed,2021-04-15,,,3.0,,,agent
4979,SME_01008,8,rejected,2012-04-11,100.0,,,,insufficient_revenue,branch
4980,SME_01009,1,application,2023-04-04,393.98,,,,,mobile_app
4981,SME_01009,1,approved,2023-04-17,393.98,282.17,,,,mobile_app
4982,SME_01009,1,completed,2024-05-01,393.98,282.17,5.0,86.4,,mobile_app
4983,SME_01009,6,application,2018-12-21,,,,,,mobile_app
4984,SME_01009,6,approved,2018-12-26,,,,,,mobile_app
4985,SME_01009,6,completed,2019-03-10,,,4.0,,,mobile_app
4986,SME_01010,5,inquiry,2022-01-02,,,,,,agent
4987,SME_01011,3,inquiry,2017-05-31,,,,,,mobile_app
4988,SME_01011,6,application,2016-06-11,,,,,,branch
4989,SME_01011,6,approved,2016-06-16,,,,,,branch
4990,SME_01011,6,completed,2016-08-16,,,3.0,,,branch
4991,SME_01011,7,rejected,2018-04-07,129.73,,,,documentation_missing,mobile_app
4992,SME_01012,5,rejected,2019-01-05,,,,,insufficient_revenue,agent
4993,SME_01013,1,rejected,2014-05-27,1046.54,,,,insufficient_revenue,mobile_app
4994,SME_01013,3,application,2018-09-26,,,,,,mobile_app
4995,SME_01013,3,approved,2018-10-09,,,,,,mobile_app
4996,SME_01013,3,completed,2018-12-01,,,3.0,,,mobile_app
4997,SME_01013,5,rejected,2016-11-30,,,,,insufficient_revenue,branch
4998,SME_01013,8,application,2018-12-19,3382.38,,,,,mobile_app
4999,SME_01013,8,approved,2018-12-28,3382.38,2775.27,,,,mobile_app
5000,SME_01014,3,rejected,2023-04-10,,,,,no_collateral,branch
5001,SME_01015,3,inquiry,2010-11-08,,,,,,agent
5002,SME_01015,5,application,2009-08-03,,,,,,mobile_app
5003,SME_01015,5,approved,2009-08-15,,,,,,mobile_app
5004,SME_01015,5,completed,2009-12-31,,,4.0,,,mobile_app
5005,SME_01017,1,application,2014-04-26,3814.87,,,,,branch
5006,SME_01017,1,approved,2014-05-02,3814.87,3564.0,,,,branch
